1.67982811431134,-56.8595147070195,-80.6009301975354
-10.7549795194582,-83.9410041496402,-50.324459059512
25.2131542592018,-78.3168862076731,-54.5937723791165
-6.63075447799471,-95.7920925163223,-14.0920299535026
32.3601934516872,-37.8986918617646,-84.8503501396583
58.5108128479166,-52.6079899548004,-57.3499142564756
41.6535130251429,-87.0234031068113,-19.5702395216672
-19.5859621427322,-15.9142908010229,93.1129433794685
49.7357041704492,-25.6109137762089,74.4723082001884
-92.8909579089627,15.8102299285997,-20.4874879190444
-88.3392760547049,42.8854332684772,0.270259529140116
-82.4111657948282,37.8216416491597,35.9812935388191
-57.2526958638464,22.2463391963501,75.8454678351419
-34.3611116920466,-45.2386851142012,-77.5822082787565
-51.5882997338756,-74.6858597186526,-38.4434053858923
3.48821443982465,-89.2628512963022,35.7880008515004
-75.6324897624764,-14.8612607277415,61.2381654076591
-45.2091907815835,-47.0447783627461,73.7307938015338
18.4359908224945,-67.1978344438865,68.9239046198867
19.7009479928302,22.7984710859063,92.4596830740244
-91.3538930608643,-19.9537565251247,30.4469144452571
-56.0349011121961,61.907738779284,-51.1408355948382
-58.9869382640953,77.0248662947394,-8.03300446985179
82.8979157084172,-34.2876220577704,39.5389371269295
72.7977859337836,14.1341197564251,64.6887704153459
14.3515977195393,84.9739800714846,48.1023062371777
90.0796955812227,30.6366975586324,20.8950727938596
28.1854956101133,80.481999467127,-46.712390120374
-19.3071431695028,30.5007502151183,-89.5669950112423
-47.6896141785464,-16.8275229445892,-82.8741639938831
-45.1394010244526,-72.4804865200957,45.3130989785404
-19.7672695752096,86.7475007413345,40.5074437530803
-47.1098882132826,59.4418339037667,61.1325399410991
25.0229389105125,94.7793121425821,5.04785248544461
54.0708840151142,-82.5239384206337,4.70328334013872
51.3828968168388,-73.2456440948535,42.0355104622772
96.3330533392568,-19.7087435178589,-2.04691796435062
25.891026178596,57.0173793040531,76.1760412116406
79.6225622654694,-56.1489892107001,4.2595115195771
64.2859900163035,72.7928238973114,-11.5183240130223
-68.6442488865162,14.0675534403168,-68.2010837009004
-85.5723547795134,-19.1262679303367,-44.6625094352578
-65.8997263721584,-69.649385186636,10.561613883208
56.7655333168983,63.5685763950705,46.1643295686661
-9.62671358476116,56.463701633397,80.6692612102382
-21.8461164601241,85.7051594446882,-43.8971848099141
-23.0053335281773,94.0105767410535,-2.03983772889926
76.9130602446421,-47.1086232058845,-38.2724638235077
24.1063333471871,-6.92251282415838,-94.9691407945421
-85.8266261720184,-42.5914679443718,-20.7352303617046
