"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrank12"
"SC.1_h",9.39564564564565,0.0331790452563024,0.00524832315316698,0.0205758884954899,0.045782202017115,TRUE,0.0331790452563024,1.09353530872994,1
"SC.1_h",9.40048381715048,0.0331717703458953,0.00524475682262498,0.0205771776581343,0.0457663630336564,TRUE,0.0331717703458953,1.09353530872994,1
"SC.1_h",9.40532198865532,0.0331643848673287,0.0052411368165949,0.0205784851472338,0.0457502845874236,TRUE,0.0331643848673287,1.09353530872994,1
"SC.1_h",9.41016016016016,0.0331568886680913,0.00523746314485294,0.0205798107868011,0.0457339665493816,TRUE,0.0331568886680913,1.09353530872994,1
"SC.1_h",9.414998331665,0.0331492816283346,0.00523373574651158,0.0205811546032007,0.0457174086534684,TRUE,0.0331492816283346,1.09353530872994,1
"SC.1_h",9.41983650316984,0.0331415623584983,0.00522995399732767,0.0205825167059103,0.0457006080110864,TRUE,0.0331415623584983,1.09353530872994,1
"SC.1_h",9.42467467467467,0.0331337250209992,0.00522611500826542,0.0205838981949854,0.0456835518470131,TRUE,0.0331337250209992,1.09353530872994,1
"SC.1_h",9.42951284617951,0.0331257691770859,0.00522221862373714,0.0205852990052981,0.0456662393488738,TRUE,0.0331257691770859,1.09353530872994,1
"SC.1_h",9.43435101768435,0.0331176948614161,0.00521826486259415,0.020586719126237,0.0456486705965952,TRUE,0.0331176948614161,1.09353530872994,1
"SC.1_h",9.43918918918919,0.0331095018858233,0.00521425372224051,0.0205881583758695,0.0456308453957771,TRUE,0.0331095018858233,1.09353530872994,1
"SC.1_h",9.44402736069403,0.0331011903335031,0.0052101852754763,0.0205896166625714,0.0456127640044348,TRUE,0.0331011903335031,1.09353530872994,1
"SC.1_h",9.44886553219886,0.0330927603331967,0.00520605955995396,0.0205910940246665,0.0455944266417269,TRUE,0.0330927603331967,1.09353530872994,1
"SC.1_h",9.4537037037037,0.0330842117670505,0.00520187658025378,0.0205925903333023,0.0455758332007988,TRUE,0.0330842117670505,1.09353530872994,1
"SC.1_h",9.45854187520854,0.0330755448242287,0.0051976364337919,0.0205941055437108,0.0455569841047466,TRUE,0.0330755448242287,1.09353530872994,1
"SC.1_h",9.46338004671338,0.033066759245254,0.00519333908604882,0.0205956394793089,0.0455378790111992,TRUE,0.033066759245254,1.09353530872994,1
"SC.1_h",9.46821821821822,0.033057855136095,0.00518898459495427,0.0205971921069544,0.0455185181652355,TRUE,0.033057855136095,1.09353530872994,1
"SC.1_h",9.47305638972306,0.033048832390783,0.00518457297334884,0.0205987632898439,0.0454989014917222,TRUE,0.033048832390783,1.09353530872994,1
"SC.1_h",9.47789456122789,0.0330396912331402,0.00518010430906262,0.0206003530408869,0.0454790294253934,TRUE,0.0330396912331402,1.09353530872994,1
"SC.1_h",9.48273273273273,0.033030431450232,0.00517557856391475,0.0206019612388354,0.0454589016616285,TRUE,0.033030431450232,1.09353530872994,1
"SC.1_h",9.48757090423757,0.0330210532193375,0.00517099583321088,0.0206035878321043,0.0454385186065706,TRUE,0.0330210532193375,1.09353530872994,1
"SC.1_h",9.49240907574241,0.033011556435486,0.00516635616175496,0.0206052326081322,0.0454178802628397,TRUE,0.033011556435486,1.09353530872994,1
"SC.1_h",9.49724724724725,0.0330019411571053,0.00516165958803917,0.0206068955329131,0.0453969867812975,TRUE,0.0330019411571053,1.09353530872994,1
"SC.1_h",9.50208541875208,0.032992206719627,0.0051569058560028,0.0206085765567746,0.0453758368824795,TRUE,0.032992206719627,1.09353530872994,1
"SC.1_h",9.50692359025692,0.0329823490325788,0.00515209295133859,0.0206102764263378,0.0453544216388198,TRUE,0.0329823490325788,1.09353530872994,1
"SC.1_h",9.51176176176176,0.0329723674195069,0.00514722061522915,0.020611995086665,0.0453327397523489,TRUE,0.0329723674195069,1.09353530872994,1
"SC.1_h",9.5165999332666,0.0329622617249075,0.00514228878630118,0.0206137325296321,0.0453107909201829,TRUE,0.0329622617249075,1.09353530872994,1
"SC.1_h",9.52143810477144,0.0329520318200395,0.00513729750368929,0.0206154885325215,0.0452885751075574,TRUE,0.0329520318200395,1.09353530872994,1
"SC.1_h",9.52627627627628,0.0329416779297223,0.0051322468931405,0.0206172630181878,0.0452660928412568,TRUE,0.0329416779297223,1.09353530872994,1
"SC.1_h",9.53111444778111,0.0329311997578259,0.00512713688476628,0.020619055858329,0.0452433436573229,TRUE,0.0329311997578259,1.09353530872994,1
