"label_ID","age","derivative","se","lower_ci","upper","significant","significant.derivative","meanSC","SCrankds.resolution"
"SC.12_h",9.39564564564565,-0.0081462990206935,0.00291234628900105,-0.0152423705930465,-0.00105022744834048,TRUE,-0.0081462990206935,1.05930471040269,15
"SC.12_h",9.40048381715048,-0.00813811383304875,0.00291038542558698,-0.0152294076675406,-0.00104681999855694,TRUE,-0.00813811383304875,1.05930471040269,15
"SC.12_h",9.40532198865532,-0.0081298040547922,0.00290839502886002,-0.0152162481920879,-0.00104335991749649,TRUE,-0.0081298040547922,1.05930471040269,15
"SC.12_h",9.41016016016016,-0.00812136970563197,0.00290637512615731,-0.0152028922530049,-0.00103984715825904,TRUE,-0.00812136970563197,1.05930471040269,15
"SC.12_h",9.414998331665,-0.00811281092642937,0.00290432575888444,-0.0151893400920395,-0.0010362817608192,TRUE,-0.00811281092642937,1.05930471040269,15
"SC.12_h",9.41983650316984,-0.00810412573682799,0.0029022464685179,-0.0151755886116209,-0.0010326628620351,TRUE,-0.00810412573682799,1.05930471040269,15
"SC.12_h",9.42467467467467,-0.00809530769150702,0.00290013573355251,-0.0151616276592077,-0.00102898772380632,TRUE,-0.00809530769150702,1.05930471040269,15
"SC.12_h",9.42951284617951,-0.00808635625523497,0.00289799344308265,-0.0151474564293416,-0.0010252560811283,TRUE,-0.00808635625523497,1.05930471040269,15
"SC.12_h",9.43435101768435,-0.00807727146182687,0.00289581961514411,-0.0151330749997828,-0.00102146792387096,TRUE,-0.00807727146182687,1.05930471040269,15
"SC.12_h",9.43918918918919,-0.00806805333099084,0.00289361427995842,-0.0151184834638754,-0.00101762319810624,TRUE,-0.00806805333099084,1.05930471040269,15
"SC.12_h",9.44402736069403,-0.00805870176695228,0.00289137743029457,-0.0151036817082264,-0.0010137218256782,TRUE,-0.00805870176695228,1.05930471040269,15
"SC.12_h",9.44886553219886,-0.00804921686548579,0.00288910911016053,-0.0150886699358376,-0.00100976379513396,TRUE,-0.00804921686548579,1.05930471040269,15
"SC.12_h",9.4537037037037,-0.00803959876745269,0.00288680936448968,-0.0150734483970529,-0.00100574913785246,TRUE,-0.00803959876745269,1.05930471040269,15
"SC.12_h",9.45854187520854,-0.00802984706437594,0.0028844781224786,-0.0150580165108793,-0.00100167761787258,TRUE,-0.00802984706437594,1.05930471040269,15
"SC.12_h",9.46338004671338,-0.00801996213091756,0.00288211549327856,-0.015042374917931,-0.000997549343904096,TRUE,-0.00801996213091756,1.05930471040269,15
